,0.0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1.0
-1.5,0.06137093356618961,0.06325521310892374,0.06513949265165786,0.06702377219439193,0.06890805173712605,0.07079233127986018,0.0726766108225943,0.07456089036532837,0.0764451699080625,0.07832944945079659,0.08021372899353074,0.08209800853626478,0.0839822880789989,0.08586656762173303,0.0877508471644671,0.08963512670720128,0.09151940624993535,0.09340368579266944,0.09528796533540357,0.09717224487813769,0.09905652442087179,0.10094080396360589,0.10282508350633998,0.1047093630490741,0.10659364259180823,0.10847792213454233,0.11036220167727645,0.11224648122001052,0.11413076076274464,0.11601504030547871,0.11789931984821289,0.11978359939094702,0.12166787893368108,0.12355215847641521,0.12543643801914928,0.1273207175618834,0.12920499710461752,0.1310892766473516,0.13297355619008577,0.13485783573281984,0.13674211527555397,0.1386263948182881,0.14051067436102216,0.14239495390375628,0.14427923344649035,0.14616351298922448,0.1480477925319586,0.14993207207469267,0.15181635161742685,0.15370063116016092,0.15558491070289504
-1.45,0.05967757175547006,0.061561851298204184,0.06344613084093825,0.06533041038367238,0.0672146899264065,0.06909896946914063,0.07098324901187475,0.07286752855460882,0.07475180809734294,0.07663608764007704,0.07852036718281113,0.08040464672554523,0.08228892626827936,0.08417320581101348,0.0860574853537476,0.08794176489648167,0.0898260444392158,0.09171032398194989,0.09359460352468402,0.09547888306741814,0.09736316261015224,0.09924744215288633,0.10113172169562043,0.10301600123835455,0.10490028078108868,0.10678456032382277,0.1086688398665569,0.11055311940929097,0.11243739895202509,0.11432167849475916,0.11620595803749334,0.11809023758022746,0.11997451712296153,0.12185879666569566,0.12374307620842973,0.12562735575116385,0.12751163529389797,0.12939591483663204,0.13128019437936622,0.1331644739221003,0.13504875346483441,0.13693303300756854,0.1388173125503026,0.14070159209303673,0.1425858716357708,0.14447015117850492,0.14635443072123905,0.14823871026397312,0.1501229898067073,0.15200726934944137,0.1538915488921755
-1.4,0.05795131197689901,0.059835591519633136,0.06171987106236726,0.06360415060510133,0.06548843014783545,0.06737270969056958,0.0692569892333037,0.07114126877603777,0.0730255483187719,0.07490982786150599,0.07679410740424014,0.07867838694697418,0.0805626664897083,0.08244694603244243,0.0843312255751765,0.08621550511791068,0.08809978466064475,0.08998406420337884,0.09186834374611297,0.09375262328884709,0.09563690283158119,0.09752118237431529,0.09940546191704938,0.1012897414597835,0.10317402100251763,0.10505830054525173,0.10694258008798585,0.10882685963071992,0.11071113917345404,0.11259541871618811,0.11447969825892229,0.11636397780165642,0.11824825734439048,0.12013253688712461,0.12201681642985868,0.1239010959725928,0.12578537551532692,0.127669655058061,0.12955393460079517,0.13143821414352924,0.13332249368626337,0.1352067732289975,0.13709105277173156,0.13897533231446568,0.14085961185719975,0.14274389139993388,0.144628170942668,0.14651245048540207,0.14839673002813625,0.15028100957087032,0.15216528911360444
-1.35,0.0561924274423628,0.058076706985096926,0.05996098652783105,0.06184526607056512,0.06372954561329924,0.06561382515603337,0.06749810469876749,0.06938238424150156,0.07126666378423568,0.07315094332696978,0.07503522286970393,0.07691950241243797,0.0788037819551721,0.08068806149790622,0.08257234104064029,0.08445662058337447,0.08634090012610854,0.08822517966884263,0.09010945921157676,0.09199373875431088,0.09387801829704498,0.09576229783977908,0.09764657738251317,0.0995308569252473,0.10141513646798142,0.10329941601071552,0.10518369555344964,0.10706797509618371,0.10895225463891783,0.1108365341816519,0.11272081372438608,0.1146050932671202,0.11648937280985427,0.1183736523525884,0.12025793189532247,0.12214221143805659,0.12402649098079072,0.12591077052352478,0.12779505006625896,0.12967932960899303,0.13156360915172716,0.13344788869446128,0.13533216823719535,0.13721644777992947,0.13910072732266354,0.14098500686539767,0.1428692864081318,0.14475356595086586,0.14663784549360004,0.1485221250363341,0.15040640457906823
-1.3,0.05440128381207554,0.056285563354809665,0.05816984289754379,0.06005412244027786,0.06193840198301198,0.0638226815257461,0.06570696106848023,0.0675912406112143,0.06947552015394842,0.07135979969668252,0.07324407923941667,0.07512835878215071,0.07701263832488484,0.07889691786761896,0.08078119741035303,0.08266547695308718,0.08454975649582128,0.08643403603855537,0.0883183155812895,0.09020259512402362,0.09208687466675772,0.09397115420949181,0.09585543375222591,0.09773971329496003,0.09962399283769416,0.10150827238042825,0.10339255192316238,0.10527683146589645,0.10716111100863057,0.10904539055136464,0.11092967009409882,0.11281394963683294,0.11469822917956701,0.11658250872230114,0.1184667882650352,0.12035106780776933,0.12223534735050345,0.12411962689323752,0.1260039064359717,0.12788818597870577,0.1297724655214399,0.13165674506417402,0.1335410246069081,0.1354253041496422,0.13730958369237628,0.1391938632351104,0.14107814277784453,0.1429624223205786,0.14484670186331278,0.14673098140604685,0.14861526094878097
-1.25,0.05257834335388528,0.054462622896619406,0.056346902439353475,0.0582311819820876,0.06011546152482172,0.06199974106755585,0.06388402061028997,0.06576830015302404,0.06765257969575816,0.06953685923849226,0.07142113878122636,0.07330541832396045,0.07518969786669458,0.0770739774094287,0.07895825695216283,0.08084253649489692,0.08272681603763102,0.08461109558036511,0.08649537512309924,0.08837965466583336,0.09026393420856746,0.09214821375130156,0.09403249329403565,0.09591677283676978,0.0978010523795039,0.099685331922238,0.10156961146497212,0.10345389100770619,0.10533817055044031,0.10722245009317438,0.10910672963590856,0.11099100917864269,0.11287528872137675,0.11475956826411088,0.11664384780684495,0.11852812734957907,0.1204124068923132,0.12229668643504726,0.12418096597778144,0.1260652455205155,0.12794952506324964,0.12983380460598376,0.13171808414871783,0.13360236369145195,0.13548664323418602,0.13737092277692015,0.13925520231965427,0.14113948186238834,0.14302376140512252,0.1449080409478566,0.1467923204905907
-1.2,0.0507241685562268,0.052608448098960925,0.05449272764169505,0.05637700718442912,0.05826128672716324,0.060145566269897366,0.06202984581263149,0.06391412535536556,0.06579840489809968,0.06768268444083378,0.06956696398356793,0.07145124352630197,0.0733355230690361,0.07521980261177022,0.07710408215450429,0.07898836169723844,0.08087264123997254,0.08275692078270663,0.08464120032544076,0.08652547986817488,0.08840975941090898,0.09029403895364307,0.09217831849637717,0.0940625980391113,0.09594687758184542,0.09783115712457952,0.09971543666731364,0.10159971621004771,0.10348399575278183,0.1053682752955159,0.10725255483825008,0.1091368343809842,0.11102111392371827,0.1129053934664524,0.11478967300918647,0.11667395255192059,0.11855823209465471,0.12044251163738878,0.12232679118012296,0.12421107072285703,0.12609535026559116,0.12797962980832528,0.12986390935105935,0.13174818889379347,0.13363246843652754,0.13551674797926166,0.1374010275219958,0.13928530706472986,0.14116958660746404,0.1430538661501981,0.14493814569293223
-1.15,0.04883942508404815,0.05072370462678227,0.05260798416951634,0.054492263712250466,0.05637654325498459,0.058260822797718714,0.06014510234045284,0.06202938188318691,0.06391366142592103,0.06579794096865513,0.06768222051138922,0.06956650005412332,0.07145077959685744,0.07333505913959157,0.07521933868232569,0.07710361822505979,0.07898789776779389,0.08087217731052798,0.0827564568532621,0.08464073639599623,0.08652501593873033,0.08840929548146442,0.09029357502419852,0.09217785456693264,0.09406213410966677,0.09594641365240086,0.09783069319513499,0.09971497273786906,0.10159925228060318,0.10348353182333725,0.10536781136607143,0.10725209090880555,0.10913637045153962,0.11102064999427375,0.11290492953700781,0.11478920907974194,0.11667348862247606,0.11855776816521013,0.12044204770794431,0.12232632725067838,0.1242106067934125,0.12609488633614663,0.1279791658788807,0.12986344542161482,0.1317477249643489,0.133632004507083,0.13551628404981714,0.1374005635925512,0.13928484313528539,0.14116912267801945,0.14305340222075358
-1.1,0.04692488396717148,0.048809163509905606,0.050693443052639675,0.0525777225953738,0.05446200213810792,0.05634628168084205,0.05823056122357617,0.06011484076631024,0.061999120309044364,0.06388339985177846,0.06576767939451256,0.06765195893724665,0.06953623847998078,0.0714205180227149,0.073304797565449,0.07518907710818312,0.07707335665091722,0.07895763619365131,0.08084191573638544,0.08272619527911956,0.08461047482185366,0.08649475436458776,0.08837903390732185,0.09026331345005598,0.0921475929927901,0.0940318725355242,0.09591615207825832,0.09780043162099239,0.09968471116372651,0.10156899070646058,0.10345327024919476,0.10533754979192889,0.10722182933466295,0.10910610887739708,0.11099038842013115,0.11287466796286527,0.1147589475055994,0.11664322704833346,0.11852750659106764,0.12041178613380171,0.12229606567653584,0.12418034521926996,0.12606462476200403,0.12794890430473815,0.12983318384747222,0.13171746339020635,0.13360174293294047,0.13548602247567454,0.13737030201840872,0.1392545815611428,0.1411388611038769
